manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
,rasham,1089238874426696,פוקט - מדריך למטייל,"פוקט מד בע""מ",515017960,2016-06-26,0,10,0,0,0,companies_general_info_columns,1,1,1,841841010,1,,0,44,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,55,10,,,,,Hotel,"Travel Agency,Car Rental,Hotel",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-05-21,2015-07-11,1,0,0,0,0,0,0,,3,55,7,4,1,0,1,1,0,0,48,4,0,1,2,0,0,0,0,0,1,0,1,companies_posts_columns,2016-06-26,274,274,2015-05-21,2015-09-26,4,26,5,25,0,25,0,25,25,0,25,0,25,26,0,26,0,26,3,0,3,0.1153846154,34,0,3,1.307692308,26,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-06-25,2015-06-25,1,1,2,0,0,0,0,0,0,2,companies_posts_reactions_columns,2015-05-21,2015-09-26,12,26,7,0,0,0,4,0,5,7
,forceliquidated,1444974685808236,רדיופון - הרדיו הטלפוני של הציבור החרדי,"רדיופון בע""מ",510172265,1995-10-17,7558,30,0,0,0,companies_general_info_columns,0,0,0,772024303,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,130,20,96,13,,,,,Radio Station,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,63,-7495,2015-07-01,2016-04-24,8,27,18,7,0,7,0,7,7,0,7,0,7,25,0,25,0,25,1,0,1,0.03703703704,7,0,2,0.2592592593,25,0,2,0,2,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-07-01,2015-07-01,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-07-01,2016-04-24,24,27,4,0,0,0,0,0,0,0
,rasham,101791979914540,משתלת השתיל תדהר | השתיל,"השתיל (תדהר) בע""מ",511198632,2016-06-26,0,15,10,10,21,companies_general_info_columns,1,0,0,08-9929815,1,,0,6683,1,1,1,27,27,12,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,1117,179,117,18,27,4,170,30,Local Business,"Agricultural Service,Garden Center",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-05-31,2016-06-01,1,1,6,35,0.2397260274,0,12,5.833333333,25,146,8,5,1,0,1,1,0,0,97,43,0,2,4,0,0,3,5,2,11,8,22,companies_posts_columns,2016-06-26,25,25,2011-05-31,2016-06-01,26,56,37,51,10,41,47,4,53,10,43,48,5,56,12,44,51,5,722,0,200,12.89285714,2223,0,200,39.69642857,56,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2011-05-31,2016-06-01,20,36,2040,4,771,7,1082,774,2030,1454,companies_posts_reactions_columns,2011-05-31,2016-06-01,52,56,3454,75,1118,149,1801,1170,3289,2586
,rasham,104801066368781,"בן דוד קידוחים בע""מ","בן-דוד קידוחים בע""מ",515396273,2016-06-26,0,1,0,0,0,companies_general_info_columns,1,0,0,,0,,0,92,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,39,7,43,6,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-02-03,2016-05-20,1,0,0,0,0,0,0,,8,18,4,0,1,1,1,1,0,0,0,5,7,2,4,0,0,1,0,3,0,1,4,companies_posts_columns,2016-06-26,37,37,2013-02-03,2016-05-20,8,14,2,14,1,13,10,4,14,1,13,10,4,13,1,12,10,3,8,0,7,0.5714285714,161,0,35,11.5,13,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-11-13,2016-05-20,2,2,8,1,0,7,0,1,8,7,companies_posts_reactions_columns,2013-02-03,2016-05-20,11,14,68,35,0,34,0,35,55,51
,rasham,108162135909743,"מ.ת.ל אחזקות וייזום בע""מ חברה לביצוע  תמ""א 38","א.מ.ת.מ. אחזקות בע""מ",512589532,2016-06-26,0,36,0,0,0,companies_general_info_columns,1,0,0,,0,,0,56,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,282,49,46,8,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-10-07,2015-08-25,1,0,0,0,0,0,0,,3,6,3,1,0,0,1,1,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,companies_posts_columns,2016-06-26,259,259,2010-09-12,2015-10-11,5,6,2,5,0,5,1,4,6,0,6,1,5,4,0,4,0,4,0,0,0,0,3,0,2,0.5,4,0,2,1,1,0,0,0,0,7,0,7,1.166666667,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-09-12,2015-10-11,5,6,3,0,0,0,0,0,0,3
,closed,110881489001912,"אדקש בר השקעות בע""מ - בונה במלחה עכשיו 6/2015","השקעות עכשיו בע""מ",511091126,2016-06-26,0,31,0,0,0,companies_general_info_columns,1,1,1,054-6220239,1,,0,47,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,37,6,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-06-12,2015-03-25,1,0,0,0,0,0,0,,6,8,3,0,1,0,1,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,329,329,2011-06-15,2015-08-02,18,1524,1,1107,0,1107,0,1107,1309,0,1309,0,1309,1524,0,1524,0,1524,1,0,1,6.56E-04,11,0,1,0.007217847769,1524,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2013-10-14,2013-10-14,1,1,1,0,0,0,0,0,0,1,companies_posts_reactions_columns,2011-06-15,2015-08-02,279,1524,2,0,0,0,1,0,1,2
,closed,130136803853705,"ד""ר ענת רפופורט - ייעוץ תעסוקתי","ד רפופורט בע""מ",510234263,2016-06-26,0,20,0,0,0,companies_general_info_columns,1,1,1,723361138,1,,0,182,1,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,57,9,63,8,,,,,Consulting/Business Services,Consulting/Business Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-07-13,2016-02-09,1,0,0,0,0,0,0,,7,28,3,0,1,0,1,1,0,0,0,18,0,3,7,0,0,0,1,1,23,1,25,companies_posts_columns,2016-06-26,138,138,2015-07-17,2016-02-09,4,10,7,9,0,9,5,4,9,0,9,5,4,10,0,10,5,5,7,0,2,0.7,163,1,129,16.3,10,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-07-17,2015-08-21,2,4,5,0,0,0,5,0,5,5,companies_posts_reactions_columns,2015-07-17,2016-02-09,10,10,145,0,1,5,143,1,145,145
,forceliquidated,266688196814238,Ital Heres - איטל חרס,"איטל-חרס בע""מ",510785082,2014-06-17,740,12,0,3,0,companies_general_info_columns,1,1,1,+97235445014,1,,0,923,1,1,1,5,5,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,962,160,76,13,,,,,Home Improvement,Home Improvement,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-12-19,2014-03-31,1,55,23,111,1.541666667,0,11,1.947368421,4,72,4,0,1,1,1,1,0,0,0,64,6,1,1,0,0,3,69,0,0,72,72,companies_posts_columns,2016-06-26,790,50,2013-12-19,2014-04-28,5,24,10,23,1,22,23,0,23,1,22,23,0,22,1,21,22,0,16,0,5,0.6666666667,403,0,33,16.79166667,22,0,2,1,1,2,0,2,0.08333333333,14,0,14,0.5833333333,companies_posts_comments_columns,2013-12-19,2014-04-08,5,10,16,2,14,0,0,16,16,0,companies_posts_reactions_columns,2013-12-19,2014-04-28,23,24,190,73,144,0,0,190,190,0
,liquidated,347745101978102,Magic Touch לימור גן יבנה,"שחף יבנה בע""מ ",514115724,2012-07-17,1440,20,0,0,0,companies_general_info_columns,1,0,0,057-2235031  ,1,,0,51,0,1,1,1,1,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,195,27,117,17,,,,,Spas/Beauty/Personal Care,"Spa, Beauty & Personal Care",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-09-01,2014-03-23,1,0,1,1,0.01052631579,0,1,1,13,95,4,0,1,1,1,1,0,0,0,79,13,2,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,826,-614,2012-09-01,2014-03-23,13,95,18,89,1,88,28,61,89,1,88,28,61,91,1,90,28,63,32,0,8,0.3368421053,316,0,12,3.326315789,91,0,4,0,4,0,0,0,0,5,0,3,0.05263157895,companies_posts_comments_columns,2012-09-02,2013-12-24,9,18,14,0,0,0,0,0,0,0,companies_posts_reactions_columns,2012-09-01,2014-03-23,56,95,41,0,0,0,0,0,0,0
,closed,1417420158495874,צמיג פלוס,"צמיג פלוס בע""מ",513435883,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,1,1,,0,,0,471,1,1,1,0,0,2,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,2000-06-07,1,1,342,50,134,15,23,3,,,Cars,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-01-12,2014-07-10,1,0,0,0,0,0,0,,2,7,3,0,1,0,1,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,89,89,2000-06-07,2016-03-29,14,30,2,24,0,24,6,18,24,0,24,6,18,28,0,28,6,22,0,0,0,0,84,0,6,2.8,28,0,2,0,2,1,0,1,0.03333333333,0,0,0,0,companies_posts_comments_columns,2014-12-24,2014-12-24,1,1,1,0,0,0,0,0,0,1,companies_posts_reactions_columns,2000-06-07,2016-03-29,28,30,17,0,0,0,8,0,10,17
,closed,101601790016210,בית משפחת ציסמריו,צ'יסמריו,512596966,2016-06-26,0,11,3,4,11,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Arts & Entertainment,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,closed,105497839525567,Simcha Connect Streaming and Live Webcasts שידור חי סטרימינג,"חי סטר בע""מ",512037672,2016-06-26,0,54,0,0,0,companies_general_info_columns,1,1,1,+972502515404,1,,0,140,1,1,1,1,1,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,229,39,143,21,,,,,Professional Services,Professional Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-01-31,2016-06-08,1,0,0,0,0,0,0,,9,13,4,0,1,1,1,1,0,0,0,2,9,1,1,0,0,2,2,0,3,4,7,companies_posts_columns,2016-06-26,18,18,2012-06-24,2016-06-08,13,26,3,21,0,21,0,21,21,0,21,0,21,24,0,24,0,24,2,0,1,0.07692307692,18,0,4,0.6923076923,24,0,2,0,2,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2014-05-21,2016-03-24,2,2,2,0,1,0,0,1,1,1,companies_posts_reactions_columns,2012-06-24,2016-06-08,17,26,12,0,4,0,1,4,5,8
,liquidated,164772456917395,"מיחזורית - הרקפת,זכרון יעקב","הרקפת זכרון יעקב בע""מ",515121606,2015-07-13,349,10,0,0,0,companies_general_info_columns,1,1,1,,0,,0,0,0,0,0,3,3,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,145,16,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,liquidated,411622085583938,קורום,"קורום בע""מ",513694950,2006-10-27,3530,0,0,0,0,companies_general_info_columns,1,0,0,08-6755886,1,,0,171,1,1,1,0,0,7,1,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,200,31,118,18,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-01-09,2016-06-22,1,0,11,34,0.07264957265,0,17,3.090909091,40,468,15,11,1,1,1,1,0,0,329,119,12,6,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,19,-3511,2013-01-09,2016-06-07,30,104,47,83,1,82,67,16,88,1,87,72,16,104,2,102,86,18,91,0,7,0.875,1197,0,27,11.50961538,104,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2013-11-27,2016-05-17,22,42,36,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-01-09,2016-06-07,95,104,181,0,0,0,0,0,0,0
1,liquidated,581362668633335,אודיסיאה הוצאה לאור,"אודיסיאה הוצאה לאור בע""מ",513405761,2013-12-31,908,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,1,970,156,,,,,,,Interest,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,1088546781201589,עמית רותם - עיצוב מתכות,"משגב רות בע""מ",510081904,2016-06-26,0,16,0,0,0,companies_general_info_columns,1,0,0,505514995,1,,0,19,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,88,16,,,,,Local Business,Metals,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-05-06,2016-05-06,1,0,0,0,0,0,0,,1,10,3,1,0,0,1,1,0,0,7,0,0,1,2,0,0,10,0,0,0,10,10,companies_posts_columns,2016-06-26,51,51,2016-05-06,2016-05-06,1,4,0,4,0,4,0,4,4,0,4,0,4,4,0,4,0,4,0,0,0,0,2,0,2,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-05-06,2016-05-06,2,4,2,2,0,0,0,2,2,0
,forceliquidated,1410607982491915,קונדטורית אולגה,"בגד עור 1968 בע""מ",498618,1981-03-03,12899,12,0,0,0,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,4,4,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Bakery,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,1480104915618307,קלות להטוטים - הדרכת ג'אגלינג בבתי ספר,"נתיבי תכלת בע""מ",510950462,2014-10-16,619,30,0,0,0,companies_general_info_columns,1,1,1,077-5014090,1,,0,71,0,1,1,0,0,2,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,848,135,76,12,141,20,,,Education,Educational Service,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-08-06,2015-09-01,1,0,0,0,0,0,0,,2,9,4,1,1,0,1,1,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,192,-427,2015-08-06,2015-12-17,4,10,4,10,0,10,4,6,10,0,10,4,6,8,0,8,2,6,1,0,1,0.1,23,0,7,2.3,8,0,2,2,0,3,0,2,0.3,24,0,14,2.4,companies_posts_comments_columns,2015-08-09,2015-12-17,3,3,4,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-08-06,2015-12-17,9,10,27,0,0,0,0,0,0,0
,closed,105594866155988,מוזיקה יהודית - אומנות יהודית -  מ.א.מ.י,"מ.א. מוזיקה בע""מ",510967722,2016-06-26,0,30,0,0,0,companies_general_info_columns,1,0,0,,0,,0,877,1,1,1,0,0,2,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,66,9,107,20,,,,,Musician/Band,,1994,1908,companies_events_columns,2012-06-07,2014-01-13,7,11,154,0,51,14,105,0,32,9.545454545,13610,0,4113,1237.272727,105,0,32,9.545454545,331,0,107,30.09090909,companies_photos,2010-06-16,2015-08-20,1,1,2,4,0.08,0,3,2,21,50,11,7,1,1,1,1,0,0,7,36,1,3,3,0,0,0,0,0,1,0,1,companies_posts_columns,2016-06-26,14,14,2010-06-24,2016-06-12,58,364,29,282,0,282,8,274,335,0,335,8,327,318,0,318,9,309,45,0,4,0.1236263736,270,0,9,0.7417582418,318,0,46,0,46,0,0,0,0,6,0,3,0.01648351648,companies_posts_comments_columns,2010-09-06,2013-11-15,13,28,13,0,0,0,0,0,0,13,companies_posts_reactions_columns,2010-06-24,2016-06-12,291,364,114,3,3,0,1,6,7,109
,closed,114071762074176,לימור קוסמטיקה,"פישר קוסמטיקה (1986) בע""מ",511107310,2016-06-26,0,3,0,0,0,companies_general_info_columns,1,0,0,505691165,1,,0,61,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,2012-08-26,1,0,,,,,,,,,Spas/Beauty/Personal Care,"Spa, Beauty & Personal Care",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-08-26,2012-10-06,1,0,0,0,0,0,0,,3,12,3,0,1,0,1,1,0,0,0,8,0,1,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1359,1359,2012-08-26,2012-10-06,3,13,2,11,0,11,0,11,12,0,12,0,12,13,0,13,1,12,3,0,2,0.2307692308,21,0,5,1.615384615,13,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2012-08-26,2012-08-26,1,2,2,0,0,0,0,0,0,2,companies_posts_reactions_columns,2012-08-26,2012-10-06,7,13,6,0,0,0,0,0,0,6
,closed,115940861835227,"בית האמנים ע״ש זריצקי, ת״א - דגנית אילן מינארט","דגנית א.א בע""מ",511597577,2016-06-26,0,36,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,3,3,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,120502431362538,"מיחזורית - עוזיאל 72 / אהוד,רמת גן","אהוד עוז בע""מ",511882169,2016-06-26,0,27,0,0,0,companies_general_info_columns,1,1,1,,0,,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,145,16,,,,,,,Local Business,"Sports Venue & Stadium,Park",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,147571395346893,מלון מצדה טבריה,"מלון מצדה בע""מ",510478605,1993-08-19,8347,6,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,5,5,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,319560728061487,הצפון קורא לנו....מה לא נבוא????שיא הנבוא!!!!,"שיא הצפון בע""מ",510821689,1989-01-11,10028,39,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,363746593696269,מצפה הר הארי,"מצפה הארי בע""מ",512535790,2006-05-09,3701,3,0,0,0,companies_general_info_columns,0,0,0,,0,,0,5,0,0,1,195,195,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,1585049145094184,הוצאת מקור,"הוצאת מקור בע""מ",510514581,2002-09-10,5038,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,1,279,50,,,,,,,Interest,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
